,funder_name,funder_round_type,funder_round_name,project_name_mapping,funding_usd
1510,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Endangered Tokens: Endangered Trees as ReFi Biodiversity Assets ,3211.171532038827
1511,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Prysm Ethereum Client,3203.87
1512,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,Fileverse,3203.28
1513,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Longevity Genie,3200.7647407900004
1514,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Kernel,3193.520324005759
1515,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,PLUME: Pseudonymously Linked Unique Message Entities,3192.50983581
1516,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,deScier,3187.59
1517,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Punk Domains & Iggy Social,3179.3281888
1518,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,SCINET-INC,3174.05
1519,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Lighthouse by Sigma Prime,3168.08
1520,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,pact-social,3166.171981361228
1521,Gitcoin Grants,Quadratic Funding Matching Pool,GR5,rotki,3165.09
1522,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,DemocracyEarth,3164.58
1523,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,GainForest,3157.608662757529
1524,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Astral Protocol,3151.25
1525,Gitcoin Grants,Quadratic Funding Community Donations,GR9,Minerva Wallet,3147.91
1526,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Kleo Network,3145.331707738278
1527,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,EcoMint,3141.27
1528,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,ShapeShift DAO,3140.861480905528
1529,Gitcoin Grants,Quadratic Funding Community Donations,GR9,vocdoni,3130.53
1530,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Topia Network,3122.80827882
1531,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Cambiatus,3116.91
1532,Gitcoin Grants,Quadratic Funding Community Donations,GR14,LeastAuthority,3109.14
1533,Gitcoin Grants,Quadratic Funding Community Donations,GR15,GalaxChat,3107.66
1534,Gitcoin Grants,Quadratic Funding Community Donations,GG18,DeFiEye,3104.56480952
1535,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Spect,3100.61
1536,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Geo Web,3100.52
1537,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Treejer Protocol,3081.37
1538,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Giveth,3081.01
1539,Gitcoin Grants,Quadratic Funding Community Donations,GG18,HERE Wallet,3080.89818475
1540,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Baseline Protocol,3077.98002345
1541,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,ScopeLift,3075.24
1542,Gitcoin Grants,Quadratic Funding Community Donations,GR12,,3056.25
1543,Gitcoin Grants,Quadratic Funding Community Donations,GG18,NiceNode,3055.83002978
1544,Gitcoin Grants,Quadratic Funding Matching Pool,GR5,Prysm Ethereum Client,3054.53
1545,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,DeFiEye,3039.392844155928
1546,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,clr.fund,3030.64
1547,Gitcoin Grants,Quadratic Funding Community Donations,GR12,m7eio,3029.45
1548,Gitcoin Grants,Quadratic Funding Matching Pool,GR4,rotki,3027.0
1549,Gitcoin Grants,Quadratic Funding Community Donations,GR6,Prysm Ethereum Client,3024.36
1550,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Pulsar Protocol,3017.306163174077
1551,Gitcoin Grants,Quadratic Funding Community Donations,GR13,eth.limo,3016.04
1552,Gitcoin Grants,Quadratic Funding Community Donations,Beta,ShapeShift DAO,3012.68836227
1553,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Urbanika,3010.62
1554,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,cadCAD: Computer Aided Design for Complex Systems,3004.43
1555,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Cosmos for Humanity | C4H,3001.308081181086
1556,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,DeFiEye,2997.594364970591
1557,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Metopian,2997.594364970591
1558,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,decert-me,2997.594364970591
1559,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Upchain DAO,2997.594364970591
1560,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Beacon Chain,2995.14669543
1561,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Gitcoin China Ecosystem Development,2991.31
1562,Gitcoin Grants,Quadratic Funding Community Donations,GR15,tProof,2986.35
1563,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,,2985.33823047
1564,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Wildcards Protocol,2983.396349110381
1565,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,ethereumcolombia,2982.528441227128
1566,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,ZeroPool,2982.0
1567,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,NiceNode,2979.99
1568,Gitcoin Grants,Quadratic Funding Community Donations,GR6,Lighthouse by Sigma Prime,2975.82
1569,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Somer Esat Ethereum Staking Guides (Ubuntu),2971.67
1570,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Prysm Ethereum Client,2970.02
1571,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,EthHub,2969.92
1572,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Teku,2963.14
1573,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,Earthist,2955.42
1574,Gitcoin Grants,Quadratic Funding Community Donations,GR7,Week in Ethereum News,2953.27
1575,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Commons Stack,2950.39
1576,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,,2939.23736984546
1577,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Guild Waterdrop,2933.34
1578,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Wizard-Scientific,2930.460801052124
1579,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Beacon Chain,2918.48
1580,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Upala,2913.9
1581,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Somer Esat Ethereum Staking Guides (Ubuntu),2908.5
1582,Gitcoin Grants,Quadratic Funding Community Donations,GR9,useWeb3,2908.43
1583,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Blockscout,2893.65
1584,Gitcoin Grants,Quadratic Funding Community Donations,Beta,ITU Blockchain,2878.56191434
1585,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Ethereum Cat Herders,2878.55
1586,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Somer Esat Ethereum Staking Guides (Ubuntu),2873.31
1587,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,NFT-PriceFloor,2873.29
1588,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,EthHub,2868.78
1589,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Giveth,2866.74
1590,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Ethereum Staking Guides by CoinCashew,2862.83223531
1591,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,IDENA,2860.91
1592,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Pepemon: Degen Battleground,2855.75
1593,Gitcoin Grants,Quadratic Funding Matching Pool,GR5,Commons Stack,2851.92
1594,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,EcoMint,2851.79
1595,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,POAPin,2842.547607181095
1596,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Astral Protocol,2842.33
1597,Gitcoin Grants,Quadratic Funding Community Donations,GR13,EthHub,2840.35
1598,Gitcoin Grants,Quadratic Funding Community Donations,GR14,PizzaDAO,2837.52
1599,Gitcoin Grants,Quadratic Funding Community Donations,GR14,CryptoFees.info,2834.39
1600,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Proof of Humanity,2832.8
1601,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Onlyfun,2816.2259908
1602,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,DefiLab,2814.842900908882
1603,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Beacon Chain,2810.61
1604,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Candide Labs,2806.986372334926
1605,Gitcoin Grants,Quadratic Funding Community Donations,Beta,EZKL,2800.81674127
1606,Gitcoin Grants,Quadratic Funding Community Donations,GR14,LearnWeb3,2798.09
1607,Gitcoin Grants,Quadratic Funding Community Donations,GR7,EthHub,2797.7
1608,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Buidl Guidl,2796.14
1609,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Sourcify,2795.96
1610,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Revert Finance,2794.49
1611,Gitcoin Grants,Quadratic Funding Community Donations,GR12,eth-wizard: An Ethereum validator installation wizard,2776.63
1612,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,HERE Wallet,2772.386944478646
1613,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Hardhat,2766.68
1614,Gitcoin Grants,Quadratic Funding Matching Pool,GR2,Wallet Connect,2762.0
1615,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Kotal,2757.67
1616,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Astral Protocol,2756.54
1617,Gitcoin Grants,Quadratic Funding Community Donations,GR8,RektHQ,2750.82
1618,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,ShenaniganDApp,2736.92
1619,Gitcoin Grants,Quadratic Funding Community Donations,GG18,DefiLab,2736.39928787
1620,Gitcoin Grants,Quadratic Funding Community Donations,GR15,The Science Commons Initiative,2735.68
1621,Gitcoin Grants,Quadratic Funding Community Donations,GR4,DAppNode,2733.93
1622,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,EthStaker,2728.41
1623,Gitcoin Grants,Quadratic Funding Community Donations,GR6,DAppNode,2723.52
1624,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Punk Domains & Iggy Social,2723.15642027724
1625,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,Punk Domains & Iggy Social,2720.69
1626,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Zaratan,2711.71817830386
1627,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Commons Stack,2705.11
1628,Gitcoin Grants,Quadratic Funding Community Donations,GR14,,2701.46
1629,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Giveth,2694.2977197
1630,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,TaterDAO,2693.97
1631,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Bankless DAO,2689.92
1632,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Zaratan,2672.7904778
1633,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Commons Stack,2669.04
1634,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,LexDAO,2660.49
1635,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,ECHO,2658.3
1636,Gitcoin Grants,Quadratic Funding Community Donations,GR15,POAPathon,2645.45
1637,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Blockscout,2639.16
1638,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Iron Wallet,2635.08315865
1639,Gitcoin Grants,Quadratic Funding Matching Pool,GR6,ethers.js,2626.0
1640,Gitcoin Grants,Quadratic Funding Community Donations,GR4,Wallet Connect,2623.0
1641,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Web3Afrika,2619.018335368928
1642,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,viaPrize,2614.832292211525
1643,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Ephemery Testnet,2607.82486038
1644,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,Week in Ethereum News,2603.07
1645,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Kleo Network,2601.46195363
1646,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Geo Web,2597.77
1647,Gitcoin Grants,Quadratic Funding Community Donations,GR7,Commons Stack,2586.25
1648,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,cadCAD: Computer Aided Design for Complex Systems,2577.072631598318
1649,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Ethereum Cat Herders,2572.89
1650,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Shamba DMRV and Ecological Data Oracle.,2567.589691742625
1651,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Guild Waterdrop,2561.82
1652,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Rouge Ticket,2547.28206156
1653,Gitcoin Grants,Quadratic Funding Community Donations,GR11,DemocracyEarth,2546.83
1654,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Buidl Guidl,2545.47
1655,Gitcoin Grants,Quadratic Funding Community Donations,GR4,Week in Ethereum News,2528.48
1656,Gitcoin Grants,Quadratic Funding Community Donations,Beta,L2BEAT,2521.07883575
1657,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,EthHub,2519.71
1658,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Jolly Roger and Hardhat-deploy,2519.58
1659,Gitcoin Grants,Quadratic Funding Community Donations,GG18,WTF Academy,2517.43313949
1660,Gitcoin Grants,Quadratic Funding Community Donations,GR12,,2508.09
1661,Gitcoin Grants,Quadratic Funding Matching Pool,GR6,rotki,2507.68
1662,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Gashawk,2503.364103554675
1663,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,rotki,2503.364103554675
1664,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Wildcards Protocol,2503.364103554675
1665,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Beacon Chain,2503.364103554675
1666,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,HeavensToolsLLC,2503.364103554675
1667,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,eth.limo,2503.364103554675
1668,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,ENSRedirect,2503.364103554675
1669,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Just DNA-Seq,2498.022814080073
1670,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,viaPrize,2498.022814080073
1671,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Zuzapp,2498.022814080073
1672,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,DeSpace-Community,2497.268273537225
1673,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,DeFinomics Labs,2494.739912706949
1674,Gitcoin Grants,Quadratic Funding Community Donations,GG19,,2491.27485281
1675,Gitcoin Grants,Quadratic Funding Community Donations,GR9,,2488.91
1676,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Lume Web,2487.33
1677,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Prysm Ethereum Client,2482.38
1678,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,nimi-app,2479.38
1679,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Gitcoin China Ecosystem Development,2472.44
1680,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Dapp-Learning,2470.31
1681,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,Commons Stack,2469.69
1682,Gitcoin Grants,Quadratic Funding Community Donations,GR7,Minerva Wallet,2461.85
1683,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Kotal,2461.36
1684,Gitcoin Grants,Quadratic Funding Community Donations,GG18,,2457.21150932
1685,Gitcoin Grants,Quadratic Funding Community Donations,GR13,S3 Compatible Storage Gateway,2454.66
1686,Gitcoin Grants,Quadratic Funding Community Donations,GG18,ShapeShift DAO,2447.76960614
1687,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Giveth,2436.17
1688,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Ekonavi,2433.094587403367
1689,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Blobscan,2431.434924072834
1690,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Algovera,2428.86
1691,Gitcoin Grants,Quadratic Funding Community Donations,GR8,LeastAuthority,2427.55
1692,Gitcoin Grants,Quadratic Funding Matching Pool,GR6,Commons Stack,2426.56
1693,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Prettier Solidity,2420.81
1694,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Natives in Tech,2416.0
1695,Gitcoin Grants,Quadratic Funding Community Donations,GG18,TrueBlocks,2413.69421285
1696,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Week in Ethereum News,2412.98
1697,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,Blockscout,2410.78
1698,Gitcoin Grants,Quadratic Funding Community Donations,Beta,DefiLab,2406.7402046
1699,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Buidl Guidl,2395.21
1700,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Zk Block,2392.251758215547
1701,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Ekonavi,2387.783498235296
1702,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Crowd Funded Cures,2386.95
1703,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,,2379.289132315276
1704,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Watch The Burn,2377.41
1705,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Nethermind,2372.68
1706,Gitcoin Grants,Quadratic Funding Community Donations,GR15,LearnWeb3,2372.07
1707,Gitcoin Grants,Quadratic Funding Community Donations,GR2,EthHub,2366.28
1708,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,TrueBlocks,2361.52
1709,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Swell,2361.14
1710,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,1W3,2360.645530684229
1711,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Lodestar,2359.61
1712,Gitcoin Grants,Quadratic Funding Community Donations,GR13,CryptoFees.info,2358.96
1713,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Commons Stack,2358.77
1714,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Punk Domains & Iggy Social,2358.51671495
1715,Gitcoin Grants,Quadratic Funding Community Donations,GR10,DemocracyEarth,2356.56
1716,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Mechanism Institute,2356.463006639279
1717,Gitcoin Grants,Quadratic Funding Community Donations,Beta,404 DAO,2351.59218579
1718,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,EthHub,2349.92
1719,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Kairos Research,2343.33692068
1720,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Pepemon: Degen Battleground,2337.4
1721,Gitcoin Grants,Quadratic Funding Community Donations,GR4,TrueBlocks,2335.31
1722,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Trusted Seed,2334.212670579254
1723,Gitcoin Grants,Quadratic Funding Community Donations,GR15,pRoots:   genomic data protocol on plasmid for bridging synbio and web3 for desci ecosystem,2324.44
1724,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,ReFiMedellin,2321.706607222271
1725,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Candide Labs,2320.4156939
1726,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Bankless DAO,2317.13
1727,Gitcoin Grants,Quadratic Funding Community Donations,GR14,TrueBlocks,2312.89
1728,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Minerva Wallet,2312.72
1729,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Nethermind,2305.32
1730,Optimism Foundation,Retroactive Funding Round,RetroPGF2,Eneagon by zenbit.eth,2304.0
1731,Gitcoin Grants,Quadratic Funding Community Donations,GR9,Sablier,2299.56
1732,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,KrebitDAO,2289.44
1733,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Farcaster Indexer,2289.16
1734,Gitcoin Grants,Quadratic Funding Community Donations,GR9,LeastAuthority,2288.4
1735,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,TrueBlocks,2286.590022407664
